S.No,Date,Open,High,Low,LTP,% Change,Qty,Turnover
2471,9/10/20,900,918,891,895,0.45,"193,377",174234530.00
2472,9/9/20,865,899,857,891,3.73,"253,259",223122288.00
2473,9/8/20,856,870,837,859,0.35,"324,098",275539970.00
2474,9/7/20,871,880,854,856,-1.72,"329,704",284037071.00
2475,9/6/20,933,933,860,871,-2.02,"455,128",401301091.00
2476,9/3/20,920,920,856,889,-1.33,"466,323",415707246.00
2477,9/2/20,889,931,887,901,6.38,"732,871",674242254.00
2478,8/31/20,775,847,775,847,10,"346,675",287457233.00
2479,8/30/20,709,775,693,770,8.6,"478,389",344209981.00
2480,8/27/20,710,722,700,709,-0.42,"325,117",231294329.00
2481,8/26/20,673,726,671,712,5.95,"492,948",349254823.00
2482,8/25/20,624,679,623,672,7.69,"443,243",287405902.00
2483,8/24/20,596,624,596,624,4.7,"351,252",216040975.00
2484,8/23/20,583,599,581,596,2.23,"113,089",66811330.00
2485,8/20/20,579,585,575,583,0.69,"39,562",23017814.00
2486,8/19/20,585,587,578,579,-1.86,"117,221",68180359.00
2487,8/18/20,589,595,585,590,0.34,"108,326",63932746.00
2488,8/17/20,570,590,570,588,2.26,"112,845",65830289.00
2489,8/16/20,575,584,571,575,-0.86,"133,967",77110577.00
2490,8/13/20,588,588,580,580,-1.36,"123,499",71937184.00
2491,8/12/20,616,616,584,588,0.17,"102,692",60381444.00
2492,8/11/20,590,599,585,587,-0.68,"204,932",121607808.00
2493,8/10/20,572,597,566,591,3.32,"210,854",123153744.00
2494,8/9/20,575,580,563,572,-0.52,"156,684",89114880.00
2495,8/6/20,575,585,565,575,-0.17,"206,694",118115184.00
2496,8/5/20,588,590,576,576,-2.21,"234,516",136119904.00
2497,8/3/20,590,594,575,589,0.51,"171,630",100417640.00
2498,8/2/20,610,610,584,586,-2.17,"382,259",226517072.00
2499,7/30/20,595,615,576,599,2.57,"382,720",229155056.00
2500,7/29/20,567,588,557,584,3.18,"272,601",157100112.00
2501,7/28/20,562,569,555,566,0.71,"183,834",103576160.00
2502,7/27/20,559,575,553,562,2.37,"264,209",148861184.00
2503,7/26/20,520,552,520,549,0.73,"373,050",199452912.00
2504,7/23/20,535,547,520,545,1.87,"212,889",113239680.00
2505,7/22/20,560,561,528,535,-3.95,"301,663",162376272.00
2506,7/21/20,565,567,550,557,-1.42,"223,552",124291832.00
2507,7/20/20,598,618,537,565,-0.88,"309,752",176382800.00
2508,7/19/20,547,573,547,570,9.4,"44,436",25371292.00
2509,7/16/20,529,529,503,521,3.37,"182,560",94172560.00
2510,7/15/20,500,510,500,504,0.8,"193,037",97362528.00
2511,7/14/20,505,510,497,500,-1.57,"221,004",111012240.00
2512,7/13/20,512,517,501,508,-0.2,"202,660",102812352.00
2513,7/12/20,504,535,501,509,0.99,"279,522",143448464.00
2514,7/9/20,515,516,486,504,-0.79,"302,571",151845824.00
2515,7/8/20,508,532,480,508,4.96,"501,457",255799680.00
2516,7/7/20,462,484,453,484,10,"189,080",91267080.00
2517,7/6/20,400,440,400,440,10,"337,293",145331376.00
2518,7/5/20,380,415,370,400,4.44,"384,082",151241984.00
2519,7/2/20,396,415,368,383,1.32,"152,449",60682124.00
2520,7/1/20,327,378,315,378,9.88,"41,011",14761825.00
2521,6/30/20,363,363,344,344,-9.95,"20,380",7016590.00
2522,6/29/20,424,432,382,382,-9.91,"9,779",3761368.00
2523,11/22/20,1150,1201,1108,1138,2.52,"504,782",580058318.00
2524,11/19/20,1037,1118,1037,1110,7.04,"377,799",410845310.00
2525,11/18/20,983,1044,961,1037,5.49,"337,844",336259920.00
2526,11/12/20,964,991,960,983,1.97,"337,190",329605240.00
2527,11/11/20,961,977,951,964,0.31,"156,439",151071432.00
2528,11/10/20,1000,1000,951,961,-0.83,"292,752",285332151.00
2529,11/9/20,904,973,900,969,8.39,"583,920",550181485.00
2530,11/8/20,858,905,858,894,4.2,"291,323",259202482.00
2531,11/5/20,859,865,856,858,-0.35,"81,104",69705953.00
2532,11/4/20,862,863,858,861,-0.23,"38,848",33451817.00
2533,11/3/20,862,869,857,863,0.23,"47,681",41209073.00
2534,11/2/20,858,868,850,861,0.35,"68,958",59474517.00
2535,11/1/20,865,869,858,858,-0.81,"38,398",33045165.00
2536,10/29/20,875,881,861,865,-0.23,"51,890",45237063.00
2537,10/28/20,851,869,850,867,1.29,"52,226",44678831.00
2538,10/22/20,865,865,853,856,-0.12,"38,551",32971137.00
2539,10/21/20,855,863,852,857,0.12,"29,569",25405072.00
2540,10/20/20,896,896,850,856,0.23,"25,869",22074942.00
2541,10/19/20,850,858,848,854,0.47,"33,366",28453773.00
2542,10/18/20,854,854,848,850,-0.47,"57,070",48531217.00
2543,10/15/20,855,869,850,854,0.23,"86,805",74084223.00
2544,10/14/20,855,858,851,852,-0.47,"62,327",53181854.00
2545,10/13/20,860,865,855,856,-0.47,"73,770",63289400.00
2546,10/12/20,858,865,857,860,-0.12,"61,915",53276432.00
2547,10/11/20,868,877,856,861,-0.81,"66,945",57928083.00
2548,10/8/20,865,887,865,868,-0.57,"72,675",63332030.00
2549,10/7/20,920,920,870,873,-0.46,"78,553",68569172.00
2550,10/6/20,885,895,875,877,-1.13,"71,469",62902371.00
2551,10/5/20,891,908,885,887,-0.45,"166,071",149100463.00
2552,10/4/20,863,898,863,891,3.24,"234,510",208153684.00
2553,10/1/20,850,870,850,863,1.41,"97,600",84173747.00
2554,9/30/20,860,860,846,851,-0.23,"132,294",112435136.00
2555,9/29/20,856,856,851,853,-0.35,"91,565",78161176.00
2556,9/28/20,850,867,850,856,-0.47,"74,520",64033445.00
2557,9/27/20,870,875,860,860,-0.46,"104,161",90001415.00
2558,9/24/20,870,870,861,864,-0.58,"108,550",93824698.00
2559,9/23/20,819,870,819,869,0.81,"101,235",87323701.00
2560,9/22/20,862,870,855,862,0,"144,853",124476823.00
2561,9/21/20,900,900,845,862,0.47,"172,562",149036929.00
2562,9/20/20,900,900,858,858,-2.05,"188,349",162940197.00
2563,9/17/20,885,897,873,876,-0.9,"170,721",149806832.00
2564,9/16/20,880,890,873,884,0.34,"109,028",96196246.00
2565,9/15/20,908,908,874,881,-0.11,"148,938",131382850.00
2566,9/14/20,942,942,882,882,-1.78,"229,562",204308671.00
2567,9/13/20,925,925,895,898,0.34,"269,175",243165063.00
2568,9/10/20,900,918,891,895,0.45,"193,377",174234530.00
2569,9/9/20,865,899,857,891,3.73,"253,259",223122288.00
2570,9/8/20,856,870,837,859,0.35,"324,098",275539970.00
2571,9/7/20,871,880,854,856,-1.72,"329,704",284037071.00
2572,9/6/20,933,933,860,871,-2.02,"455,128",401301091.00
2573,9/3/20,920,920,856,889,-1.33,"466,323",415707246.00
2574,9/2/20,889,931,887,901,6.38,"732,871",674242254.00
2575,8/31/20,775,847,775,847,10,"346,675",287457233.00
2576,8/30/20,709,775,693,770,8.6,"478,389",344209981.00
2577,8/27/20,710,722,700,709,-0.42,"325,117",231294329.00
2578,8/26/20,673,726,671,712,5.95,"492,948",349254823.00
2579,8/25/20,624,679,623,672,7.69,"443,243",287405902.00
2580,8/24/20,596,624,596,624,4.7,"351,252",216040975.00
2581,8/23/20,583,599,581,596,2.23,"113,089",66811330.00
2582,8/20/20,579,585,575,583,0.69,"39,562",23017814.00
2583,8/19/20,585,587,578,579,-1.86,"117,221",68180359.00
2584,8/18/20,589,595,585,590,0.34,"108,326",63932746.00
2585,8/17/20,570,590,570,588,2.26,"112,845",65830289.00
2586,8/16/20,575,584,571,575,-0.86,"133,967",77110577.00
2587,8/13/20,588,588,580,580,-1.36,"123,499",71937184.00
2588,8/12/20,616,616,584,588,0.17,"102,692",60381444.00
2589,8/11/20,590,599,585,587,-0.68,"204,932",121607808.00
2590,8/10/20,572,597,566,591,3.32,"210,854",123153744.00
2591,8/9/20,575,580,563,572,-0.52,"156,684",89114880.00
2592,8/6/20,575,585,565,575,-0.17,"206,694",118115184.00
2593,8/5/20,588,590,576,576,-2.21,"234,516",136119904.00
2594,8/3/20,590,594,575,589,0.51,"171,630",100417640.00
2595,8/2/20,610,610,584,586,-2.17,"382,259",226517072.00
2596,7/30/20,595,615,576,599,2.57,"382,720",229155056.00
2597,7/29/20,567,588,557,584,3.18,"272,601",157100112.00
2598,7/28/20,562,569,555,566,0.71,"183,834",103576160.00
2599,7/27/20,559,575,553,562,2.37,"264,209",148861184.00
2600,7/26/20,520,552,520,549,0.73,"373,050",199452912.00
2601,7/23/20,535,547,520,545,1.87,"212,889",113239680.00
2602,7/22/20,560,561,528,535,-3.95,"301,663",162376272.00
2603,7/21/20,565,567,550,557,-1.42,"223,552",124291832.00
2604,7/20/20,598,618,537,565,-0.88,"309,752",176382800.00
2605,7/19/20,547,573,547,570,9.4,"44,436",25371292.00
2606,7/16/20,529,529,503,521,3.37,"182,560",94172560.00
2607,7/15/20,500,510,500,504,0.8,"193,037",97362528.00
2608,7/14/20,505,510,497,500,-1.57,"221,004",111012240.00
2609,7/13/20,512,517,501,508,-0.2,"202,660",102812352.00
2610,7/12/20,504,535,501,509,0.99,"279,522",143448464.00
2611,7/9/20,515,516,486,504,-0.79,"302,571",151845824.00
2612,7/8/20,508,532,480,508,4.96,"501,457",255799680.00
2613,7/7/20,462,484,453,484,10,"189,080",91267080.00
2614,7/6/20,400,440,400,440,10,"337,293",145331376.00
2615,7/5/20,380,415,370,400,4.44,"384,082",151241984.00
2616,7/2/20,396,415,368,383,1.32,"152,449",60682124.00
2617,7/1/20,327,378,315,378,9.88,"41,011",14761825.00
2618,6/30/20,363,363,344,344,-9.95,"20,380",7016590.00
2619,6/29/20,424,432,382,382,-9.91,"9,779",3761368.00
2620,11/22/20,1150,1201,1108,1138,2.52,"504,782",580058318.00
2621,11/19/20,1037,1118,1037,1110,7.04,"377,799",410845310.00
2622,11/18/20,983,1044,961,1037,5.49,"337,844",336259920.00
2623,11/12/20,964,991,960,983,1.97,"337,190",329605240.00
2624,11/11/20,961,977,951,964,0.31,"156,439",151071432.00
2625,11/10/20,1000,1000,951,961,-0.83,"292,752",285332151.00
2626,11/9/20,904,973,900,969,8.39,"583,920",550181485.00
2627,11/8/20,858,905,858,894,4.2,"291,323",259202482.00
2628,11/5/20,859,865,856,858,-0.35,"81,104",69705953.00
2629,11/4/20,862,863,858,861,-0.23,"38,848",33451817.00
2630,11/3/20,862,869,857,863,0.23,"47,681",41209073.00
2631,11/2/20,858,868,850,861,0.35,"68,958",59474517.00
2632,11/1/20,865,869,858,858,-0.81,"38,398",33045165.00
2633,10/29/20,875,881,861,865,-0.23,"51,890",45237063.00
2634,10/28/20,851,869,850,867,1.29,"52,226",44678831.00
2635,10/22/20,865,865,853,856,-0.12,"38,551",32971137.00
2636,10/21/20,855,863,852,857,0.12,"29,569",25405072.00
2637,10/20/20,896,896,850,856,0.23,"25,869",22074942.00
2638,10/19/20,850,858,848,854,0.47,"33,366",28453773.00
2639,10/18/20,854,854,848,850,-0.47,"57,070",48531217.00
2640,10/15/20,855,869,850,854,0.23,"86,805",74084223.00
2641,10/14/20,855,858,851,852,-0.47,"62,327",53181854.00
2642,10/13/20,860,865,855,856,-0.47,"73,770",63289400.00
2643,10/12/20,858,865,857,860,-0.12,"61,915",53276432.00
2644,10/11/20,868,877,856,861,-0.81,"66,945",57928083.00
2645,10/8/20,865,887,865,868,-0.57,"72,675",63332030.00
2646,10/7/20,920,920,870,873,-0.46,"78,553",68569172.00
2647,10/6/20,885,895,875,877,-1.13,"71,469",62902371.00
2648,10/5/20,891,908,885,887,-0.45,"166,071",149100463.00
2649,10/4/20,863,898,863,891,3.24,"234,510",208153684.00
2650,10/1/20,850,870,850,863,1.41,"97,600",84173747.00
2651,9/30/20,860,860,846,851,-0.23,"132,294",112435136.00
2652,9/29/20,856,856,851,853,-0.35,"91,565",78161176.00
2653,9/28/20,850,867,850,856,-0.47,"74,520",64033445.00
2654,9/27/20,870,875,860,860,-0.46,"104,161",90001415.00
2655,9/24/20,870,870,861,864,-0.58,"108,550",93824698.00
2656,9/23/20,819,870,819,869,0.81,"101,235",87323701.00
2657,9/22/20,862,870,855,862,0,"144,853",124476823.00
2658,9/21/20,900,900,845,862,0.47,"172,562",149036929.00
2659,9/20/20,900,900,858,858,-2.05,"188,349",162940197.00
2660,9/17/20,885,897,873,876,-0.9,"170,721",149806832.00
2661,9/16/20,880,890,873,884,0.34,"109,028",96196246.00
2662,9/15/20,908,908,874,881,-0.11,"148,938",131382850.00
2663,9/14/20,942,942,882,882,-1.78,"229,562",204308671.00
2664,9/13/20,925,925,895,898,0.34,"269,175",243165063.00
2665,9/10/20,900,918,891,895,0.45,"193,377",174234530.00
2666,9/9/20,865,899,857,891,3.73,"253,259",223122288.00
2667,9/8/20,856,870,837,859,0.35,"324,098",275539970.00
2668,9/7/20,871,880,854,856,-1.72,"329,704",284037071.00
2669,9/6/20,933,933,860,871,-2.02,"455,128",401301091.00
2670,9/3/20,920,920,856,889,-1.33,"466,323",415707246.00
2671,9/2/20,889,931,887,901,6.38,"732,871",674242254.00
2672,8/31/20,775,847,775,847,10,"346,675",287457233.00
2673,8/30/20,709,775,693,770,8.6,"478,389",344209981.00
2674,8/27/20,710,722,700,709,-0.42,"325,117",231294329.00
2675,8/26/20,673,726,671,712,5.95,"492,948",349254823.00
2676,8/25/20,624,679,623,672,7.69,"443,243",287405902.00
2677,8/24/20,596,624,596,624,4.7,"351,252",216040975.00
2678,8/23/20,583,599,581,596,2.23,"113,089",66811330.00
2679,8/20/20,579,585,575,583,0.69,"39,562",23017814.00
2680,8/19/20,585,587,578,579,-1.86,"117,221",68180359.00
2681,8/18/20,589,595,585,590,0.34,"108,326",63932746.00
2682,8/17/20,570,590,570,588,2.26,"112,845",65830289.00
2683,8/16/20,575,584,571,575,-0.86,"133,967",77110577.00
2684,8/13/20,588,588,580,580,-1.36,"123,499",71937184.00
2685,8/12/20,616,616,584,588,0.17,"102,692",60381444.00
2686,8/11/20,590,599,585,587,-0.68,"204,932",121607808.00
2687,8/10/20,572,597,566,591,3.32,"210,854",123153744.00
2688,8/9/20,575,580,563,572,-0.52,"156,684",89114880.00
2689,8/6/20,575,585,565,575,-0.17,"206,694",118115184.00
2690,8/5/20,588,590,576,576,-2.21,"234,516",136119904.00
2691,8/3/20,590,594,575,589,0.51,"171,630",100417640.00
2692,8/2/20,610,610,584,586,-2.17,"382,259",226517072.00
2693,7/30/20,595,615,576,599,2.57,"382,720",229155056.00
2694,7/29/20,567,588,557,584,3.18,"272,601",157100112.00
2695,7/28/20,562,569,555,566,0.71,"183,834",103576160.00
2696,7/27/20,559,575,553,562,2.37,"264,209",148861184.00
2697,7/26/20,520,552,520,549,0.73,"373,050",199452912.00
2698,7/23/20,535,547,520,545,1.87,"212,889",113239680.00
2699,7/22/20,560,561,528,535,-3.95,"301,663",162376272.00
2700,7/21/20,565,567,550,557,-1.42,"223,552",124291832.00
2701,7/20/20,598,618,537,565,-0.88,"309,752",176382800.00
2702,7/19/20,547,573,547,570,9.4,"44,436",25371292.00
2703,7/16/20,529,529,503,521,3.37,"182,560",94172560.00
2704,7/15/20,500,510,500,504,0.8,"193,037",97362528.00
2705,7/14/20,505,510,497,500,-1.57,"221,004",111012240.00
2706,7/13/20,512,517,501,508,-0.2,"202,660",102812352.00
2707,7/12/20,504,535,501,509,0.99,"279,522",143448464.00
2708,7/9/20,515,516,486,504,-0.79,"302,571",151845824.00
2709,7/8/20,508,532,480,508,4.96,"501,457",255799680.00
2710,7/7/20,462,484,453,484,10,"189,080",91267080.00
2711,7/6/20,400,440,400,440,10,"337,293",145331376.00
2712,7/5/20,380,415,370,400,4.44,"384,082",151241984.00
2713,7/2/20,396,415,368,383,1.32,"152,449",60682124.00
2714,7/1/20,327,378,315,378,9.88,"41,011",14761825.00
2715,6/30/20,363,363,344,344,-9.95,"20,380",7016590.00
2716,6/29/20,424,432,382,382,-9.91,"9,779",3761368.00
2717,11/22/20,1150,1201,1108,1138,2.52,"504,782",580058318.00
2718,11/19/20,1037,1118,1037,1110,7.04,"377,799",410845310.00
2719,11/18/20,983,1044,961,1037,5.49,"337,844",336259920.00
2720,11/12/20,964,991,960,983,1.97,"337,190",329605240.00
2721,11/11/20,961,977,951,964,0.31,"156,439",151071432.00
2722,11/10/20,1000,1000,951,961,-0.83,"292,752",285332151.00
2723,11/9/20,904,973,900,969,8.39,"583,920",550181485.00
2724,11/8/20,858,905,858,894,4.2,"291,323",259202482.00
2725,11/5/20,859,865,856,858,-0.35,"81,104",69705953.00
2726,11/4/20,862,863,858,861,-0.23,"38,848",33451817.00
2727,11/3/20,862,869,857,863,0.23,"47,681",41209073.00
2728,11/2/20,858,868,850,861,0.35,"68,958",59474517.00
2729,11/1/20,865,869,858,858,-0.81,"38,398",33045165.00
2730,10/29/20,875,881,861,865,-0.23,"51,890",45237063.00
2731,10/28/20,851,869,850,867,1.29,"52,226",44678831.00
2732,10/22/20,865,865,853,856,-0.12,"38,551",32971137.00
2733,10/21/20,855,863,852,857,0.12,"29,569",25405072.00
2734,10/20/20,896,896,850,856,0.23,"25,869",22074942.00
2735,10/19/20,850,858,848,854,0.47,"33,366",28453773.00
2736,10/18/20,854,854,848,850,-0.47,"57,070",48531217.00
2737,10/15/20,855,869,850,854,0.23,"86,805",74084223.00
2738,10/14/20,855,858,851,852,-0.47,"62,327",53181854.00
2739,10/13/20,860,865,855,856,-0.47,"73,770",63289400.00
2740,10/12/20,858,865,857,860,-0.12,"61,915",53276432.00
2741,10/11/20,868,877,856,861,-0.81,"66,945",57928083.00
2742,10/8/20,865,887,865,868,-0.57,"72,675",63332030.00
2743,10/7/20,920,920,870,873,-0.46,"78,553",68569172.00
2744,10/6/20,885,895,875,877,-1.13,"71,469",62902371.00
2745,10/5/20,891,908,885,887,-0.45,"166,071",149100463.00
2746,10/4/20,863,898,863,891,3.24,"234,510",208153684.00
2747,10/1/20,850,870,850,863,1.41,"97,600",84173747.00
2748,9/30/20,860,860,846,851,-0.23,"132,294",112435136.00
2749,9/29/20,856,856,851,853,-0.35,"91,565",78161176.00
2750,9/28/20,850,867,850,856,-0.47,"74,520",64033445.00
2751,9/27/20,870,875,860,860,-0.46,"104,161",90001415.00
2752,9/24/20,870,870,861,864,-0.58,"108,550",93824698.00
2753,9/23/20,819,870,819,869,0.81,"101,235",87323701.00
2754,9/22/20,862,870,855,862,0,"144,853",124476823.00
2755,9/21/20,900,900,845,862,0.47,"172,562",149036929.00
2756,9/20/20,900,900,858,858,-2.05,"188,349",162940197.00
2757,9/17/20,885,897,873,876,-0.9,"170,721",149806832.00
2758,9/16/20,880,890,873,884,0.34,"109,028",96196246.00
2759,9/15/20,908,908,874,881,-0.11,"148,938",131382850.00
2760,9/14/20,942,942,882,882,-1.78,"229,562",204308671.00
2761,9/13/20,925,925,895,898,0.34,"269,175",243165063.00
2762,9/10/20,900,918,891,895,0.45,"193,377",174234530.00
2763,9/9/20,865,899,857,891,3.73,"253,259",223122288.00
2764,9/8/20,856,870,837,859,0.35,"324,098",275539970.00
2765,9/7/20,871,880,854,856,-1.72,"329,704",284037071.00
2766,9/6/20,933,933,860,871,-2.02,"455,128",401301091.00
2767,9/3/20,920,920,856,889,-1.33,"466,323",415707246.00
2768,9/2/20,889,931,887,901,6.38,"732,871",674242254.00
2769,8/31/20,775,847,775,847,10,"346,675",287457233.00
2770,8/30/20,709,775,693,770,8.6,"478,389",344209981.00
2771,8/27/20,710,722,700,709,-0.42,"325,117",231294329.00
2772,8/26/20,673,726,671,712,5.95,"492,948",349254823.00
2773,8/25/20,624,679,623,672,7.69,"443,243",287405902.00
2774,8/24/20,596,624,596,624,4.7,"351,252",216040975.00
2775,8/23/20,583,599,581,596,2.23,"113,089",66811330.00
2776,8/20/20,579,585,575,583,0.69,"39,562",23017814.00
2777,8/19/20,585,587,578,579,-1.86,"117,221",68180359.00
2778,8/18/20,589,595,585,590,0.34,"108,326",63932746.00
2779,8/17/20,570,590,570,588,2.26,"112,845",65830289.00
2780,8/16/20,575,584,571,575,-0.86,"133,967",77110577.00
2781,8/13/20,588,588,580,580,-1.36,"123,499",71937184.00
2782,8/12/20,616,616,584,588,0.17,"102,692",60381444.00
2783,8/11/20,590,599,585,587,-0.68,"204,932",121607808.00
2784,8/10/20,572,597,566,591,3.32,"210,854",123153744.00
2785,8/9/20,575,580,563,572,-0.52,"156,684",89114880.00
2786,8/6/20,575,585,565,575,-0.17,"206,694",118115184.00
2787,8/5/20,588,590,576,576,-2.21,"234,516",136119904.00
2788,8/3/20,590,594,575,589,0.51,"171,630",100417640.00
2789,8/2/20,610,610,584,586,-2.17,"382,259",226517072.00
2790,7/30/20,595,615,576,599,2.57,"382,720",229155056.00
2791,7/29/20,567,588,557,584,3.18,"272,601",157100112.00
2792,7/28/20,562,569,555,566,0.71,"183,834",103576160.00
2793,7/27/20,559,575,553,562,2.37,"264,209",148861184.00
2794,7/26/20,520,552,520,549,0.73,"373,050",199452912.00
2795,7/23/20,535,547,520,545,1.87,"212,889",113239680.00
2796,7/22/20,560,561,528,535,-3.95,"301,663",162376272.00
2797,7/21/20,565,567,550,557,-1.42,"223,552",124291832.00
2798,7/20/20,598,618,537,565,-0.88,"309,752",176382800.00
2799,7/19/20,547,573,547,570,9.4,"44,436",25371292.00
2800,7/16/20,529,529,503,521,3.37,"182,560",94172560.00
2801,7/15/20,500,510,500,504,0.8,"193,037",97362528.00
2802,7/14/20,505,510,497,500,-1.57,"221,004",111012240.00
2803,7/13/20,512,517,501,508,-0.2,"202,660",102812352.00
2804,7/12/20,504,535,501,509,0.99,"279,522",143448464.00
2805,7/9/20,515,516,486,504,-0.79,"302,571",151845824.00
2806,7/8/20,508,532,480,508,4.96,"501,457",255799680.00
2807,7/7/20,462,484,453,484,10,"189,080",91267080.00
2808,7/6/20,400,440,400,440,10,"337,293",145331376.00
2809,7/5/20,380,415,370,400,4.44,"384,082",151241984.00
2810,7/2/20,396,415,368,383,1.32,"152,449",60682124.00
2811,7/1/20,327,378,315,378,9.88,"41,011",14761825.00
2812,6/30/20,363,363,344,344,-9.95,"20,380",7016590.00
2813,6/29/20,424,432,382,382,-9.91,"9,779",3761368.00
2814,11/22/20,1150,1201,1108,1138,2.52,"504,782",580058318.00
2815,11/19/20,1037,1118,1037,1110,7.04,"377,799",410845310.00
2816,11/18/20,983,1044,961,1037,5.49,"337,844",336259920.00
2817,11/12/20,964,991,960,983,1.97,"337,190",329605240.00
2818,11/11/20,961,977,951,964,0.31,"156,439",151071432.00
2819,11/10/20,1000,1000,951,961,-0.83,"292,752",285332151.00
2820,11/9/20,904,973,900,969,8.39,"583,920",550181485.00
2821,11/8/20,858,905,858,894,4.2,"291,323",259202482.00
2822,11/5/20,859,865,856,858,-0.35,"81,104",69705953.00
2823,11/4/20,862,863,858,861,-0.23,"38,848",33451817.00
2824,11/3/20,862,869,857,863,0.23,"47,681",41209073.00
2825,11/2/20,858,868,850,861,0.35,"68,958",59474517.00
2826,11/1/20,865,869,858,858,-0.81,"38,398",33045165.00
2827,10/29/20,875,881,861,865,-0.23,"51,890",45237063.00
2828,10/28/20,851,869,850,867,1.29,"52,226",44678831.00
2829,10/22/20,865,865,853,856,-0.12,"38,551",32971137.00
2830,10/21/20,855,863,852,857,0.12,"29,569",25405072.00
2831,10/20/20,896,896,850,856,0.23,"25,869",22074942.00
2832,10/19/20,850,858,848,854,0.47,"33,366",28453773.00
2833,10/18/20,854,854,848,850,-0.47,"57,070",48531217.00
2834,10/15/20,855,869,850,854,0.23,"86,805",74084223.00
2835,10/14/20,855,858,851,852,-0.47,"62,327",53181854.00
2836,10/13/20,860,865,855,856,-0.47,"73,770",63289400.00
